DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
11,PER,British Grand Prix,1.0,MEDIUM,18.0,106038
11,PER,British Grand Prix,2.0,HARD,6.0,35346
11,PER,British Grand Prix,3.0,SOFT,22.0,129602
11,PER,British Grand Prix,4.0,SOFT,8.0,47128
