DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
18,STR,Australian Grand Prix,1.0,SUPERSOFT,24.0,126672
18,STR,Australian Grand Prix,2.0,SOFT,4.0,21112
18,STR,Australian Grand Prix,3.0,ULTRASOFT,29.0,153062
