DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
35,SIR,Austrian Grand Prix,1.0,SUPERSOFT,23.0,99314
35,SIR,Austrian Grand Prix,2.0,SOFT,36.0,155448
35,SIR,Austrian Grand Prix,3.0,ULTRASOFT,9.0,38862
