DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
26,KVY,Austrian Grand Prix,1.0,MEDIUM,32.0,138176
26,KVY,Austrian Grand Prix,2.0,HARD,38.0,164084
