DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
55,SAI,1.0,1.0,4.0,17444,SOFT,False,0 days 00:01:29.212000
55,SAI,2.0,1.0,5.0,21805,SOFT,False,0 days 00:01:20.193000
55,SAI,3.0,1.0,6.0,26166,SOFT,False,0 days 00:01:35.736000
55,SAI,4.0,1.0,7.0,30527,SOFT,False,0 days 00:01:19.956000
55,SAI,5.0,2.0,1.0,4361,HARD,True,0 days 00:01:17.451000
55,SAI,6.0,2.0,2.0,8722,HARD,True,0 days 00:01:17.571000
55,SAI,7.0,2.0,3.0,13083,HARD,True,0 days 00:01:18.163000
55,SAI,8.0,2.0,4.0,17444,HARD,True,0 days 00:01:18.338000
55,SAI,9.0,2.0,5.0,21805,HARD,True,0 days 00:01:19.506000
55,SAI,10.0,2.0,6.0,26166,HARD,True,0 days 00:01:18.117000
55,SAI,11.0,2.0,7.0,30527,HARD,True,0 days 00:01:18.741000
55,SAI,12.0,2.0,8.0,34888,HARD,True,0 days 00:01:18.294000
55,SAI,13.0,2.0,9.0,39249,HARD,True,0 days 00:01:18.271000
55,SAI,14.0,2.0,10.0,43610,HARD,True,0 days 00:01:18.240000
55,SAI,15.0,2.0,11.0,47971,HARD,True,0 days 00:01:17.711000
55,SAI,16.0,2.0,12.0,52332,HARD,True,0 days 00:01:17.670000
55,SAI,17.0,2.0,13.0,56693,HARD,True,0 days 00:01:17.826000
55,SAI,18.0,2.0,14.0,61054,HARD,True,0 days 00:01:17.704000
55,SAI,19.0,2.0,15.0,65415,HARD,True,0 days 00:01:17.698000
55,SAI,20.0,2.0,16.0,69776,HARD,True,0 days 00:01:17.571000
55,SAI,21.0,2.0,17.0,74137,HARD,True,0 days 00:01:17.262000
55,SAI,22.0,2.0,18.0,78498,HARD,True,0 days 00:01:17.486000
55,SAI,23.0,2.0,19.0,82859,HARD,True,0 days 00:01:17.401000
55,SAI,24.0,2.0,20.0,87220,HARD,True,0 days 00:01:17.313000
55,SAI,25.0,2.0,21.0,91581,HARD,True,0 days 00:01:17.482000
55,SAI,26.0,2.0,22.0,95942,HARD,True,0 days 00:01:17.562000
55,SAI,27.0,2.0,23.0,100303,HARD,True,0 days 00:01:17.536000
55,SAI,28.0,2.0,24.0,104664,HARD,True,0 days 00:01:17.503000
55,SAI,29.0,2.0,25.0,109025,HARD,True,0 days 00:01:18.862000
55,SAI,30.0,2.0,26.0,113386,HARD,True,0 days 00:01:17.462000
55,SAI,31.0,2.0,27.0,117747,HARD,True,0 days 00:01:17.247000
55,SAI,32.0,2.0,28.0,122108,HARD,True,0 days 00:01:17.842000
55,SAI,33.0,2.0,29.0,126469,HARD,True,0 days 00:01:16.928000
55,SAI,34.0,2.0,30.0,130830,HARD,True,0 days 00:01:16.842000
55,SAI,35.0,2.0,31.0,135191,HARD,True,0 days 00:01:16.747000
55,SAI,36.0,2.0,32.0,139552,HARD,True,0 days 00:01:16.885000
55,SAI,37.0,2.0,33.0,143913,HARD,True,0 days 00:01:16.471000
55,SAI,38.0,2.0,34.0,148274,HARD,True,0 days 00:01:16.656000
55,SAI,39.0,2.0,35.0,152635,HARD,True,0 days 00:01:16.918000
55,SAI,40.0,2.0,36.0,156996,HARD,True,0 days 00:01:17.123000
55,SAI,41.0,2.0,37.0,161357,HARD,True,0 days 00:01:16.813000
55,SAI,42.0,2.0,38.0,165718,HARD,True,0 days 00:01:17.086000
55,SAI,43.0,2.0,39.0,170079,HARD,True,0 days 00:01:17.517000
55,SAI,44.0,2.0,40.0,174440,HARD,True,0 days 00:01:16.981000
55,SAI,45.0,2.0,41.0,178801,HARD,True,0 days 00:01:17.283000
55,SAI,46.0,2.0,42.0,183162,HARD,True,0 days 00:01:17.582000
55,SAI,47.0,2.0,43.0,187523,HARD,True,0 days 00:01:17.766000
55,SAI,48.0,2.0,44.0,191884,HARD,True,0 days 00:01:16.776000
55,SAI,49.0,2.0,45.0,196245,HARD,True,0 days 00:01:16.815000
55,SAI,50.0,2.0,46.0,200606,HARD,True,0 days 00:01:16.923000
55,SAI,51.0,2.0,47.0,204967,HARD,True,0 days 00:01:16.556000
55,SAI,52.0,2.0,48.0,209328,HARD,True,0 days 00:01:16.962000
55,SAI,53.0,2.0,49.0,213689,HARD,True,0 days 00:01:19.758000
55,SAI,54.0,2.0,50.0,218050,HARD,True,0 days 00:01:17.569000
55,SAI,55.0,2.0,51.0,222411,HARD,True,0 days 00:01:16.880000
