Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
99,Chinese Grand Prix,1.0,SOFT,7.0,38157
99,Chinese Grand Prix,2.0,MEDIUM,23.0,125373
99,Chinese Grand Prix,3.0,MEDIUM,25.0,136275
