DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
4,NOR,Mexican Grand Prix,1.0,SOFT,15.0,64560
4,NOR,Mexican Grand Prix,2.0,HARD,36.0,154944
