DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
33,VER,Australian Grand Prix,1.0,SUPERSOFT,23.0,121394
33,VER,Australian Grand Prix,2.0,SOFT,37.0,195286
