DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
14,ALO,Azerbaijan Grand Prix,2.0,SOFT,39.0,234117
14,ALO,Azerbaijan Grand Prix,3.0,ULTRASOFT,15.0,90045
