DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
16,LEC,Mexican Grand Prix,1.0,HYPERSOFT,16.0,68864
16,LEC,Mexican Grand Prix,2.0,SUPERSOFT,56.0,241024
