DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
16,LEC,Bahrain Grand Prix,1.0,SOFT,16.0,86592
16,LEC,Bahrain Grand Prix,2.0,MEDIUM,23.0,124476
16,LEC,Bahrain Grand Prix,3.0,MEDIUM,21.0,113652
