DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
4,NOR,Abu Dhabi Grand Prix,1.0,SOFT,11.0,58091
4,NOR,Abu Dhabi Grand Prix,2.0,HARD,46.0,242926
