DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
23,ALB,German Grand Prix,1.0,WET,2.0,9148
23,ALB,German Grand Prix,2.0,INTERMEDIATE,25.0,114350
23,ALB,German Grand Prix,3.0,SOFT,1.0,4574
23,ALB,German Grand Prix,4.0,INTERMEDIATE,18.0,82332
23,ALB,German Grand Prix,5.0,SOFT,18.0,82332
