DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
77,BOT,Bahrain Grand Prix,1.0,SOFT,15.0,81180
77,BOT,Bahrain Grand Prix,2.0,MEDIUM,27.0,146124
77,BOT,Bahrain Grand Prix,3.0,SOFT,19.0,102828
