DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
18,STR,British Grand Prix,1.0,MEDIUM,13.0,76583
18,STR,British Grand Prix,2.0,HARD,26.0,153166
18,STR,British Grand Prix,3.0,SOFT,13.0,76583
