DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
44,HAM,Brazilian Grand Prix,1.0,SUPERSOFT,22.0,94798
44,HAM,Brazilian Grand Prix,2.0,MEDIUM,52.0,224068
