DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
33,VER,Azerbaijan Grand Prix,1.0,SUPERSOFT,41.0,246123
33,VER,Azerbaijan Grand Prix,2.0,ULTRASOFT,2.0,12006
