Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
77,Spanish Grand Prix,1.0,SOFT,29.0,135053
77,Spanish Grand Prix,2.0,MEDIUM,19.0,88483
77,Spanish Grand Prix,3.0,SOFT,24.0,111768
