DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
4,NOR,Russian Grand Prix,1.0,SOFT,23.0,134504
4,NOR,Russian Grand Prix,2.0,MEDIUM,33.0,192984
