DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
20,MAG,German Grand Prix,1.0,ULTRASOFT,23.0,105202
20,MAG,German Grand Prix,2.0,MEDIUM,31.0,141794
20,MAG,German Grand Prix,3.0,INTERMEDIATE,4.0,18296
20,MAG,German Grand Prix,4.0,ULTRASOFT,14.0,64036
