Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
63,Chinese Grand Prix,1.0,MEDIUM,22.0,119922
63,Chinese Grand Prix,2.0,HARD,27.0,147177
63,Chinese Grand Prix,3.0,SOFT,5.0,27255
