Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
16,1.0,1.0,4.0,23172,SOFT,False,0 days 00:01:26.573000
16,2.0,1.0,5.0,28965,SOFT,False,0 days 00:01:25.194000
16,3.0,1.0,6.0,34758,SOFT,False,0 days 00:01:24.954000
16,4.0,1.0,7.0,40551,SOFT,False,0 days 00:01:24.949000
16,5.0,1.0,8.0,46344,SOFT,False,0 days 00:01:24.907000
16,6.0,1.0,9.0,52137,SOFT,False,0 days 00:01:24.900000
16,7.0,1.0,10.0,57930,SOFT,False,0 days 00:01:25.062000
16,8.0,1.0,11.0,63723,SOFT,False,0 days 00:01:25.024000
16,9.0,1.0,12.0,69516,SOFT,False,0 days 00:01:24.987000
16,10.0,1.0,13.0,75309,SOFT,False,0 days 00:01:25.010000
16,11.0,1.0,14.0,81102,SOFT,False,0 days 00:01:24.926000
16,12.0,1.0,15.0,86895,SOFT,False,0 days 00:01:24.682000
16,13.0,1.0,16.0,92688,SOFT,False,0 days 00:01:24.907000
16,14.0,1.0,17.0,98481,SOFT,False,0 days 00:01:24.975000
16,15.0,1.0,18.0,104274,SOFT,False,0 days 00:01:24.938000
16,16.0,1.0,19.0,110067,SOFT,False,0 days 00:01:24.896000
16,17.0,1.0,20.0,115860,SOFT,False,0 days 00:01:24.935000
16,18.0,1.0,21.0,121653,SOFT,False,0 days 00:01:24.900000
16,19.0,1.0,22.0,127446,SOFT,False,0 days 00:01:25.289000
16,20.0,1.0,23.0,133239,SOFT,False,0 days 00:01:28.847000
16,21.0,2.0,1.0,5793,HARD,True,0 days 00:01:44.216000
16,22.0,2.0,2.0,11586,HARD,True,0 days 00:01:24.499000
16,23.0,2.0,3.0,17379,HARD,True,0 days 00:01:24.659000
16,24.0,2.0,4.0,23172,HARD,True,0 days 00:01:24.121000
16,25.0,2.0,5.0,28965,HARD,True,0 days 00:01:24.497000
16,26.0,2.0,6.0,34758,HARD,True,0 days 00:01:23.532000
16,27.0,2.0,7.0,40551,HARD,True,0 days 00:01:23.858000
16,28.0,2.0,8.0,46344,HARD,True,0 days 00:01:23.739000
16,29.0,2.0,9.0,52137,HARD,True,0 days 00:01:39.724000
16,30.0,2.0,10.0,57930,HARD,True,0 days 00:01:23.848000
16,31.0,2.0,11.0,63723,HARD,True,0 days 00:01:47.237000
16,32.0,2.0,12.0,69516,HARD,True,0 days 00:01:23.865000
16,33.0,2.0,13.0,75309,HARD,True,0 days 00:01:24.076000
16,34.0,2.0,14.0,81102,HARD,True,0 days 00:01:23.614000
16,35.0,2.0,15.0,86895,HARD,True,0 days 00:01:23.779000
16,36.0,2.0,16.0,92688,HARD,True,0 days 00:01:24.046000
16,37.0,2.0,17.0,98481,HARD,True,0 days 00:01:24.023000
16,38.0,2.0,18.0,104274,HARD,True,0 days 00:01:23.705000
16,39.0,2.0,19.0,110067,HARD,True,0 days 00:01:23.402000
16,40.0,2.0,20.0,115860,HARD,True,0 days 00:01:23.777000
16,41.0,2.0,21.0,121653,HARD,True,0 days 00:01:23.295000
16,42.0,2.0,22.0,127446,HARD,True,0 days 00:01:23.723000
16,43.0,2.0,23.0,133239,HARD,True,0 days 00:01:23.270000
16,44.0,2.0,24.0,139032,HARD,True,0 days 00:01:23.273000
16,45.0,2.0,25.0,144825,HARD,True,0 days 00:01:23.331000
16,46.0,2.0,26.0,150618,HARD,True,0 days 00:01:23.349000
16,47.0,2.0,27.0,156411,HARD,True,0 days 00:01:23.009000
16,48.0,2.0,28.0,162204,HARD,True,0 days 00:01:23.205000
16,49.0,2.0,29.0,167997,HARD,True,0 days 00:01:23.166000
16,50.0,2.0,30.0,173790,HARD,True,0 days 00:01:23.679000
16,51.0,2.0,31.0,179583,HARD,True,0 days 00:01:23.145000
16,52.0,2.0,32.0,185376,HARD,True,0 days 00:01:23.426000
16,53.0,2.0,33.0,191169,HARD,True,0 days 00:01:23.722000
