DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
35,SIR,Russian Grand Prix,1.0,ULTRASOFT,9.0,52632
35,SIR,Russian Grand Prix,2.0,SOFT,41.0,239768
