DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
77,BOT,Hungarian Grand Prix,1.0,MEDIUM,8.0,35048
77,BOT,Hungarian Grand Prix,2.0,HARD,41.0,179621
77,BOT,Hungarian Grand Prix,3.0,MEDIUM,23.0,100763
