DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
11,PER,Japanese Grand Prix,1.0,SOFT,19.0,110333
11,PER,Japanese Grand Prix,2.0,MEDIUM,22.0,127754
11,PER,Japanese Grand Prix,3.0,SOFT,11.0,63877
