DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
16,LEC,Austrian Grand Prix,1.0,SUPERSOFT,14.0,60452
16,LEC,Austrian Grand Prix,2.0,SOFT,55.0,237490
