DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
33,VER,Bahrain Grand Prix,1.0,SOFT,1.0,5412
33,VER,Bahrain Grand Prix,2.0,SUPERSOFT,2.0,10824
