DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
8,GRO,Mexican Grand Prix,1.0,SUPERSOFT,44.0,189376
8,GRO,Mexican Grand Prix,2.0,ULTRASOFT,16.0,68864
8,GRO,Mexican Grand Prix,3.0,HYPERSOFT,8.0,34432
