DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,RAI,Abu Dhabi Grand Prix,1.0,MEDIUM,22.0,116182
7,RAI,Abu Dhabi Grand Prix,2.0,HARD,32.0,168992
