DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
10,GAS,Austrian Grand Prix,1.0,SUPERSOFT,14.0,60452
10,GAS,Austrian Grand Prix,2.0,SOFT,55.0,237490
