DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
44,HAM,Belgian Grand Prix,1.0,SOFT,27.0,189108
44,HAM,Belgian Grand Prix,2.0,MEDIUM,22.0,154088
