DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
11,PER,Italian Grand Prix,1.0,SUPERSOFT,38.0,220134
11,PER,Italian Grand Prix,2.0,SOFT,14.0,81102
