DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,RAI,Singapore Grand Prix,1.0,MEDIUM,15.0,74100
7,RAI,Singapore Grand Prix,2.0,HARD,35.0,172900
