DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
20,MAG,Bahrain Grand Prix,1.0,SOFT,13.0,70356
20,MAG,Bahrain Grand Prix,2.0,MEDIUM,28.0,151536
20,MAG,Bahrain Grand Prix,3.0,SOFT,21.0,113652
