DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
20,MAG,Australian Grand Prix,1.0,SOFT,17.0,89726
20,MAG,Australian Grand Prix,2.0,MEDIUM,44.0,232232
