DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
5,VET,Italian Grand Prix,2.0,SOFT,28.0,162204
5,VET,Italian Grand Prix,3.0,SUPERSOFT,27.0,156411
