DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
7,RAI,Italian Grand Prix,1.0,SUPERSOFT,21.0,121653
7,RAI,Italian Grand Prix,2.0,SOFT,33.0,191169
