DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
20,MAG,Italian Grand Prix,1.0,SOFT,3.0,17379
20,MAG,Italian Grand Prix,2.0,MEDIUM,49.0,283857
