DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
16,LEC,French Grand Prix,1.0,ULTRASOFT,33.0,192786
16,LEC,French Grand Prix,2.0,SUPERSOFT,22.0,128524
