DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
63,RUS,United States Grand Prix,1.0,MEDIUM,23.0,126799
63,RUS,United States Grand Prix,2.0,HARD,23.0,126799
63,RUS,United States Grand Prix,3.0,SOFT,8.0,44104
