DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
3,RIC,Australian Grand Prix,1.0,SUPERSOFT,28.0,147784
3,RIC,Australian Grand Prix,2.0,SOFT,32.0,168896
