DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
11,PER,Hungarian Grand Prix,1.0,ULTRASOFT,21.0,92001
11,PER,Hungarian Grand Prix,2.0,SOFT,47.0,205907
