Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
11,Brazilian Grand Prix,1.0,SOFT,17.0,73253
11,Brazilian Grand Prix,2.0,MEDIUM,28.0,120652
11,Brazilian Grand Prix,3.0,SOFT,29.0,124961
