DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
28,HAR,Australian Grand Prix,2.0,SOFT,23.0,121394
28,HAR,Australian Grand Prix,3.0,ULTRASOFT,33.0,174174
