DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
55,SAI,Chinese Grand Prix,1.0,ULTRASOFT,48.0,261648
55,SAI,Chinese Grand Prix,3.0,SOFT,9.0,49059
