DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
23,ALB,Austrian Grand Prix,1.0,MEDIUM,35.0,151130
23,ALB,Austrian Grand Prix,2.0,HARD,35.0,151130
