Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
14,Abu Dhabi Grand Prix,1.0,ULTRASOFT,27.0,142587
14,Abu Dhabi Grand Prix,2.0,SUPERSOFT,27.0,142587
