DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,LapTime
26,KVY,1.0,1.0,6.0,20022,SOFT,False,0 days 00:01:30.440000
26,KVY,2.0,1.0,7.0,23359,SOFT,False,0 days 00:01:20.154000
26,KVY,3.0,1.0,8.0,26696,SOFT,False,0 days 00:01:19.694000
26,KVY,4.0,1.0,9.0,30033,SOFT,False,0 days 00:01:19.581000
26,KVY,5.0,1.0,10.0,33370,SOFT,False,0 days 00:01:19.311000
26,KVY,6.0,1.0,11.0,36707,SOFT,False,0 days 00:01:19.792000
26,KVY,7.0,1.0,12.0,40044,SOFT,False,0 days 00:01:19.528000
26,KVY,8.0,1.0,13.0,43381,SOFT,False,0 days 00:01:19.779000
26,KVY,9.0,1.0,14.0,46718,SOFT,False,0 days 00:01:20.821000
26,KVY,10.0,1.0,15.0,50055,SOFT,False,0 days 00:01:25.166000
26,KVY,11.0,1.0,16.0,53392,SOFT,False,0 days 00:01:49.049000
26,KVY,12.0,1.0,17.0,56729,SOFT,False,0 days 00:01:42.864000
26,KVY,13.0,1.0,18.0,60066,SOFT,False,0 days 00:01:35.650000
26,KVY,14.0,1.0,19.0,63403,SOFT,False,0 days 00:01:53.802000
26,KVY,15.0,1.0,20.0,66740,SOFT,False,0 days 00:01:21.743000
26,KVY,16.0,1.0,21.0,70077,SOFT,False,0 days 00:01:19.956000
26,KVY,17.0,1.0,22.0,73414,SOFT,False,0 days 00:01:20.141000
26,KVY,18.0,1.0,23.0,76751,SOFT,False,0 days 00:01:18.962000
26,KVY,19.0,1.0,24.0,80088,SOFT,False,0 days 00:01:18.417000
26,KVY,20.0,1.0,25.0,83425,SOFT,False,0 days 00:01:18.266000
26,KVY,21.0,1.0,26.0,86762,SOFT,False,0 days 00:01:19.179000
26,KVY,22.0,1.0,27.0,90099,SOFT,False,0 days 00:01:19.028000
26,KVY,23.0,1.0,28.0,93436,SOFT,False,0 days 00:01:18.762000
26,KVY,24.0,1.0,29.0,96773,SOFT,False,0 days 00:01:18.865000
26,KVY,25.0,1.0,30.0,100110,SOFT,False,0 days 00:01:18.301000
26,KVY,26.0,1.0,31.0,103447,SOFT,False,0 days 00:01:18.533000
26,KVY,27.0,1.0,32.0,106784,SOFT,False,0 days 00:01:17.831000
26,KVY,28.0,1.0,33.0,110121,SOFT,False,0 days 00:01:18.023000
26,KVY,29.0,1.0,34.0,113458,SOFT,False,0 days 00:01:17.549000
26,KVY,30.0,1.0,35.0,116795,SOFT,False,0 days 00:01:17.608000
26,KVY,31.0,1.0,36.0,120132,SOFT,False,0 days 00:01:16.288000
26,KVY,32.0,1.0,37.0,123469,SOFT,False,0 days 00:01:33.115000
26,KVY,33.0,2.0,1.0,3337,MEDIUM,True,0 days 00:01:21.712000
26,KVY,34.0,2.0,2.0,6674,MEDIUM,True,0 days 00:01:17.304000
26,KVY,35.0,2.0,3.0,10011,MEDIUM,True,0 days 00:01:16.637000
26,KVY,36.0,2.0,4.0,13348,MEDIUM,True,0 days 00:01:17.350000
