DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
2,VAN,Chinese Grand Prix,1.0,SOFT,45.0,245295
2,VAN,Chinese Grand Prix,2.0,MEDIUM,10.0,54510
