DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
3,RIC,Hungarian Grand Prix,1.0,HARD,46.0,201526
3,RIC,Hungarian Grand Prix,2.0,SOFT,23.0,100763
