Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
2,British Grand Prix,1.0,SOFT,20.0,117820
2,British Grand Prix,2.0,MEDIUM,12.0,70692
2,British Grand Prix,3.0,SOFT,19.0,111929
