DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
77,BOT,Russian Grand Prix,1.0,ULTRASOFT,13.0,76024
77,BOT,Russian Grand Prix,2.0,SOFT,41.0,239768
