DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
99,GIO,Mexican Grand Prix,1.0,MEDIUM,21.0,90384
99,GIO,Mexican Grand Prix,2.0,HARD,49.0,210896
