DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
2,VAN,Hungarian Grand Prix,1.0,SOFT,39.0,170859
2,VAN,Hungarian Grand Prix,2.0,MEDIUM,10.0,43810
