DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
27,HUL,Canadian Grand Prix,1.0,HYPERSOFT,15.0,65415
27,HUL,Canadian Grand Prix,2.0,SUPERSOFT,56.0,244216
