DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
77,BOT,Canadian Grand Prix,1.0,ULTRASOFT,38.0,165718
77,BOT,Canadian Grand Prix,2.0,SUPERSOFT,34.0,148274
