DriverID,Driver,LapNumber,Stint,TireLife,TireMeters,Compound,IsFreshTire,DriverMeters,LapTime
5,VET,1.0,1.0,4.0,13348,SOFT,False,3337,0 days 00:01:25.115000
5,VET,2.0,1.0,5.0,16685,SOFT,False,6674,0 days 00:01:17.831000
5,VET,3.0,1.0,6.0,20022,SOFT,False,10011,0 days 00:01:17.140000
5,VET,4.0,1.0,7.0,23359,SOFT,False,13348,0 days 00:01:16.906000
5,VET,5.0,1.0,8.0,26696,SOFT,False,16685,0 days 00:01:16.590000
5,VET,6.0,1.0,9.0,30033,SOFT,False,20022,0 days 00:01:16.851000
5,VET,7.0,1.0,10.0,33370,SOFT,False,23359,0 days 00:01:16.278000
5,VET,8.0,1.0,11.0,36707,SOFT,False,26696,0 days 00:01:16.541000
5,VET,9.0,1.0,12.0,40044,SOFT,False,30033,0 days 00:01:16.277000
5,VET,10.0,1.0,13.0,43381,SOFT,False,33370,0 days 00:01:16.659000
5,VET,11.0,1.0,14.0,46718,SOFT,False,36707,0 days 00:01:54.374000
5,VET,12.0,2.0,1.0,3337,HARD,True,40044,0 days 00:01:52.768000
5,VET,13.0,2.0,2.0,6674,HARD,True,43381,0 days 00:01:53.091000
5,VET,14.0,2.0,3.0,10011,HARD,True,46718,0 days 00:01:56.039000
5,VET,15.0,2.0,4.0,13348,HARD,True,50055,0 days 00:01:21.921000
5,VET,16.0,2.0,5.0,16685,HARD,True,53392,0 days 00:01:19.462000
5,VET,17.0,2.0,6.0,20022,HARD,True,56729,0 days 00:01:19.075000
5,VET,18.0,2.0,7.0,23359,HARD,True,60066,0 days 00:01:18.637000
5,VET,19.0,2.0,8.0,26696,HARD,True,63403,0 days 00:01:18.707000
5,VET,20.0,2.0,9.0,30033,HARD,True,66740,0 days 00:01:18.388000
5,VET,21.0,2.0,10.0,33370,HARD,True,70077,0 days 00:01:19.136000
5,VET,22.0,2.0,11.0,36707,HARD,True,73414,0 days 00:01:18.686000
5,VET,23.0,2.0,12.0,40044,HARD,True,76751,0 days 00:01:18.454000
5,VET,24.0,2.0,13.0,43381,HARD,True,80088,0 days 00:01:18.357000
5,VET,25.0,2.0,14.0,46718,HARD,True,83425,0 days 00:01:17.970000
5,VET,26.0,2.0,15.0,50055,HARD,True,86762,0 days 00:01:17.495000
