DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
44,HAM,Canadian Grand Prix,1.0,ULTRASOFT,18.0,78498
44,HAM,Canadian Grand Prix,2.0,SUPERSOFT,54.0,235494
