DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
3,RIC,Hungarian Grand Prix,1.0,SOFT,43.0,188383
3,RIC,Hungarian Grand Prix,2.0,ULTRASOFT,26.0,113906
