DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
35,SIR,Hungarian Grand Prix,1.0,SOFT,30.0,131430
35,SIR,Hungarian Grand Prix,2.0,MEDIUM,37.0,162097
