DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
3,RIC,Singapore Grand Prix,1.0,MEDIUM,34.0,167960
3,RIC,Singapore Grand Prix,2.0,HARD,27.0,133380
