DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
7,RAI,Brazilian Grand Prix,1.0,SOFT,34.0,146506
7,RAI,Brazilian Grand Prix,2.0,MEDIUM,40.0,172360
