DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeteres
8,GRO,Belgian Grand Prix,1.0,SOFT,16.0,112064
8,GRO,Belgian Grand Prix,2.0,MEDIUM,27.0,189108
