DriverID,Driver,GranPrix,Stint,Compound,TireLife,TireMeters
4,NOR,Hungarian Grand Prix,1.0,SOFT,31.0,135811
4,NOR,Hungarian Grand Prix,2.0,HARD,41.0,179621
